LoopNumber,Date,Time,Latitude1,Longtitude1,Latitude2,Longtitude2,distance,km/s,km/hr,Country,City,LatAccuracy,LongAccuracy
1008,07/05/2022,00:24:59:851425,-23.59890273,149.5241659,-23.8376249,149.7418122,34.57675687,6.915351373,24895.26494,AU,West Rockhampton,0.457664895,0.739207768
1009,07/05/2022,00:25:05:203645,-23.86856084,149.7701057,-24.10678067,149.9886684,34.56412166,6.912824332,24886.16759,AU,Biloela,0.28910933,0.526371574
1010,07/05/2022,00:25:10:561443,-24.12315612,150.0037379,-24.36102454,150.2233008,34.57106636,6.914213272,24891.16778,AU,Biloela,0.034865464,0.291739171
1011,07/05/2022,00:25:16:225314,-24.37755901,150.2386095,-24.61477382,150.4589125,34.53499346,6.906998692,24865.19529,AU,Biloela,0.218883821,0.056127452
1012,07/05/2022,00:25:21:573889,-24.64599681,150.4880043,-24.88292971,150.7094916,34.55745562,6.911491124,24881.36805,AU,Biloela,0.487039707,0.194451605
1013,07/05/2022,00:25:26:904207,-24.8990396,150.7245983,-25.13561961,150.9471446,34.56705883,6.913411767,24888.28236,AU,Gayndah,0.489600387,0.664295447
1014,07/05/2022,00:25:32:574341,-25.15075179,150.9614239,-25.38686393,151.1849359,34.5605993,6.91211986,24883.6315,AU,Gayndah,0.238356075,0.426504148
1015,07/05/2022,00:25:37:898554,-25.41797459,151.2144861,-25.65356107,151.43902,34.55066415,6.910132831,24876.47819,AU,Gayndah,0.028341074,0.172419999
1016,07/05/2022,00:25:43:419435,-25.66842991,151.4532369,-25.90361159,151.6788362,34.55537616,6.911075232,24879.87084,AU,Gayndah,0.278391589,0.067396207
1017,07/05/2022,00:25:49:073701,-25.92761668,151.701941,-26.16234254,151.9286322,34.55601967,6.911203935,24880.33416,AU,Wondai,0.155357459,0.05621216
1018,07/05/2022,00:25:54:416108,-26.19251059,151.9578695,-26.42666572,152.1856007,34.54246362,6.908492724,24870.57381,AU,Wondai,0.108965717,0.313180701
1019,07/05/2022,00:25:59:740888,-26.44230468,152.2008615,-26.67603792,152.4297113,34.54803592,6.909607184,24874.58586,AU,Woodford,0.276872083,0.347758651
1020,07/05/2022,00:26:05:377352,-26.69075107,152.4441656,-26.92400134,152.6740903,34.54538892,6.909077784,24872.68002,AU,Woodford,0.028908665,0.103379669
1021,07/05/2022,00:26:10:720577,-26.95317459,152.7029514,-27.18584468,152.9339682,34.53347971,6.906695942,24864.10539,AU,Narangba,0.017535318,0.025261818
1022,07/05/2022,00:26:17:680218,-27.20142983,152.9494961,-27.43365586,153.1816759,34.53902641,6.907805283,24868.09902,AU,Wynnum,0.011614137,0.023545905
1023,07/05/2022,00:26:24:393262,-27.52397015,153.2723841,-27.75554074,153.5060345,34.53641653,6.907283306,24866.2199,AU,Jacobs Well,0.024379262,0.144504511
1024,07/05/2022,00:26:32:503106,-27.83421913,153.5857737,-28.06520295,153.8209247,34.5424802,6.90849604,24870.58574,AU,Kingscliff,0.19462705,0.242764663
1025,07/05/2022,00:26:38:565970,-28.20787944,153.9669697,-28.43815403,154.203982,34.55218753,6.910437506,24877.57502,AU,Byron Bay,0.203855974,0.592042009
1026,07/05/2022,00:26:44:716402,-28.48634613,154.2537898,-28.71565203,154.4917724,34.4951851,6.89903702,24836.53327,AU,Byron Bay,0.073642028,0.879832395
1027,07/05/2022,00:26:52:160279,-28.76808356,154.5464195,-28.99693358,154.7859635,34.51814627,6.903629255,24853.06532,AU,East Ballina,0.130263585,1.202633469
1028,07/05/2022,00:26:58:470881,-29.10806444,154.9028947,-29.33619715,155.1441984,34.52314752,6.904629504,24856.66621,AU,East Ballina,0.469527153,1.560868437
1029,07/05/2022,00:27:04:050802,-29.39537663,155.2070753,-29.62264455,155.4496328,34.49026411,6.898052822,24832.99016,AU,East Ballina,0.755974554,1.866302836
1030,07/05/2022,00:27:09:296860,-29.64871233,155.4775659,-29.87539026,155.7214452,34.48906889,6.897813778,24832.1296,AU,East Ballina,1.008720259,2.138115166
1031,07/05/2022,00:27:14:597942,-29.88629478,155.7332219,-30.11257767,155.9785418,34.51357257,6.902714514,24849.77225,AU,East Ballina,1.245907669,2.395211786
1032,07/05/2022,00:27:20:690642,-30.12575602,155.9928844,-30.35140139,156.2394256,34.50321894,6.900643787,24842.31763,AU,East Ballina,1.484731387,2.656095627
1033,07/05/2022,00:27:25:977332,-30.40021456,156.2930001,-30.62525268,156.5411129,34.51209442,6.902418885,24848.70798,AU,Woolgoolga,0.514672681,3.340442912
1034,07/05/2022,00:27:31:326268,-30.63768272,156.5548718,-30.86216831,156.8043472,34.5172797,6.903455941,24852.44139,AU,Woolgoolga,0.751588313,3.603677235
1035,07/05/2022,00:27:36:992066,-30.87731396,156.821247,-31.10112503,157.0719975,34.50606168,6.901212336,24844.36441,AU,Woolgoolga,0.990545028,3.8713275
1036,07/05/2022,00:27:42:584007,-31.13038728,157.104924,-31.35345995,157.3570243,34.49187559,6.898375117,24834.15042,AU,Woolgoolga,1.242879947,4.156354317
1037,07/05/2022,00:27:48:054621,-31.37945423,157.3865281,-31.60193775,157.6401478,34.50100296,6.900200592,24840.72213,AU,Woolgoolga,1.49135775,4.43947778
1038,07/05/2022,00:27:54:396085,-31.6223981,157.6635711,-31.84399014,157.9183426,34.46239226,6.892478453,24812.92243,AU,Crescent Head,0.655290139,4.945332633
1039,07/05/2022,00:27:59:684979,-31.90310476,157.9866487,-32.12419633,158.2434055,34.50248755,6.90049751,24841.79104,AU,Crescent Head,0.935496325,5.270395519
1040,07/05/2022,00:28:05:005206,-32.13646176,158.2577096,-32.35683455,158.5158016,34.49046253,6.898092505,24833.13302,AU,Crescent Head,1.168134554,5.542791552
1041,07/05/2022,00:28:10:662192,-32.37050449,158.5318798,-32.59021427,158.7914115,34.48918007,6.897836014,24832.20965,AU,Crescent Head,1.401514275,5.818401486
1042,07/05/2022,00:28:15:991754,-32.61857355,158.8250649,-32.83749979,159.0860632,34.4770327,6.89540654,24823.46354,AU,Crescent Head,1.648799794,6.113053196
1043,07/05/2022,00:28:21:354128,-32.85155137,159.1028884,-33.06983866,159.3654155,34.48277162,6.896554324,24827.59557,AU,Port Macquarie,1.638998659,6.456475533
1044,07/05/2022,00:28:27:100131,-33.0852164,159.3839921,-33.30281696,159.648033,34.483162,6.896632401,24827.87664,AU,Port Macquarie,1.871976957,6.739093033
1045,07/05/2022,00:28:32:552188,-33.33475094,159.6869688,-33.55152204,159.9525487,34.47041889,6.894083779,24818.7016,AU,Port Macquarie,2.120682045,7.043608697
1046,07/05/2022,00:28:37:960489,-33.57075007,159.9762148,-33.78698662,160.2435979,34.50029955,6.900059911,24840.21568,AU,Port Macquarie,2.356146618,7.334657905
1047,07/05/2022,00:28:43:738197,-33.80399777,160.2647298,-34.01936134,160.5335058,34.47681619,6.895363238,24823.30766,AU,Port Macquarie,2.588521337,7.624565807
1048,07/05/2022,00:28:49:118078,-34.05231494,160.5748372,-34.26680503,160.8452058,34.46292924,6.892585848,24813.30905,AU,Port Macquarie,2.835965028,7.936265814
1049,07/05/2022,00:28:54:492982,-34.28271402,160.8653533,-34.49650739,161.1373836,34.47049094,6.894098188,24818.75348,NF,Kingston,5.441917393,6.828896429
1050,07/05/2022,00:29:00:243889,-34.51208572,161.1572991,-34.72512039,161.4309402,34.46965666,6.893931332,24818.1528,NF,Kingston,5.670530387,6.535339827
1051,07/05/2022,00:29:05:636881,-34.75656854,161.4715413,-34.96871383,161.7468386,34.45804113,6.891608226,24809.78962,NF,Kingston,5.914123834,6.21944141
1052,07/05/2022,00:29:11:092622,-34.98498813,161.7680596,-35.19638752,162.0450569,34.46330387,6.892660775,24813.57879,NF,Kingston,6.141797524,5.921223075
1053,07/05/2022,00:29:16:750895,-35.21518298,162.0698063,-35.42577929,162.3484919,34.46254417,6.892508834,24813.0318,NF,Kingston,6.371189295,5.617788054
1054,07/05/2022,00:29:22:135249,-35.45298418,162.3846788,-35.66252965,162.6648572,34.42785694,6.885571387,24788.05699,NF,Kingston,6.607939653,5.301422821
1055,07/05/2022,00:29:27:584021,-35.67838945,162.6861683,-35.88733768,162.9683413,34.46303901,6.892607802,24813.38809,NF,Kingston,6.832747677,4.997938709
1056,07/05/2022,00:29:33:357168,-35.90557804,162.9930989,-36.11362394,163.276921,34.45141257,6.890282515,24805.01705,NF,Kingston,7.059033943,4.689358971
1057,07/05/2022,00:29:38:738975,-36.14527549,163.3203354,-36.35235448,163.6059244,34.43931274,6.887862547,24796.30517,NF,Kingston,7.29776448,4.360355631
1058,07/05/2022,00:29:44:128808,-36.36780108,163.6273361,-36.57409531,163.9147681,34.44947603,6.889895206,24803.62274,NF,Kingston,7.519505312,4.05151185
1059,07/05/2022,00:29:49:865292,-36.58972404,163.9366563,-36.79515132,164.225855,34.44810324,6.889620649,24802.63433,NF,Kingston,7.740561321,3.74042504
1060,07/05/2022,00:29:55:251285,-36.82487698,164.2679348,-37.02933896,164.5589898,34.44164823,6.888329645,24797.98672,NZ,Westport,4.723281042,7.044710209
1061,07/05/2022,00:30:00:601751,-37.04469158,164.5809595,-37.24826586,164.8738189,34.44080847,6.888161694,24797.3821,NZ,Westport,4.504354145,6.729881076
1062,07/05/2022,00:30:06:307283,-37.26209623,164.8938201,-37.46476824,165.1884764,34.43854164,6.887708329,24795.74998,NZ,Westport,4.287851764,6.415223613
1063,07/05/2022,00:30:11:709067,-37.49285721,165.2295458,-37.69449902,165.5260552,34.42675184,6.885350367,24787.26132,NZ,Westport,4.058120977,6.077644809
1064,07/05/2022,00:30:17:149750,-37.71035047,165.549491,-37.91118227,165.848037,34.44615279,6.889230558,24801.23001,NZ,Westport,3.84143773,5.755662955
1065,07/05/2022,00:30:22:815454,-37.92832708,165.8736643,-38.12812436,166.1739706,34.4302844,6.88605688,24789.80477,NZ,Westport,3.624495639,5.429729361
1066,07/05/2022,00:30:28:239139,-38.15423421,166.213443,-38.35297346,166.515648,34.41936086,6.883872172,24781.93982,NZ,Westport,3.399646543,5.088051953
1067,07/05/2022,00:30:33:691036,-38.36944239,166.5408314,-38.56726343,166.8450364,34.42765751,6.885531502,24787.91341,NZ,Westport,3.185356566,4.758663553
1068,07/05/2022,00:30:39:394826,-38.58468211,166.871975,-38.78166966,167.1783695,34.45409224,6.890818447,24806.94641,NZ,Westport,2.970950343,4.425330506
1069,07/05/2022,00:30:44:812077,-38.80870016,167.2206656,-39.00440503,167.5287474,34.41220853,6.882441707,24776.79014,NZ,Westport,2.748214971,4.074952568
1070,07/05/2022,00:30:50:203202,-39.02036121,167.5540108,-39.21508571,167.8641068,34.41661427,6.883322854,24779.96227,NZ,Westport,2.537534294,3.739593179
1071,07/05/2022,00:30:56:044742,-39.22991232,167.8878548,-39.42363946,168.1999593,34.41959826,6.883919652,24782.11075,NZ,Westport,2.328980536,3.403740663
1072,07/05/2022,00:31:01:383624,-39.45569725,168.2519335,-39.64823965,168.5660873,34.40696746,6.881393491,24773.01657,NZ,Westport,2.104380352,3.037612662
1073,07/05/2022,00:31:06:805474,-39.66092676,168.5869089,-39.85247581,168.9031217,34.41398062,6.882796123,24778.06604,NZ,Westport,1.900144188,2.700578262
1074,07/05/2022,00:31:12:537745,-39.86819261,168.9292229,-40.05865443,169.2474358,34.40949866,6.881899733,24774.83904,NZ,Westport,1.693965574,2.356264245
1075,07/05/2022,00:31:17:905860,-40.08605304,169.293505,-40.27532195,169.6138006,34.39961242,6.879922485,24767.72095,NZ,Westport,1.477298049,1.989899437
1076,07/05/2022,00:31:23:317287,-40.28889896,169.6369158,-40.47713186,169.9593407,34.40780895,6.88156179,24773.62244,NZ,Westport,1.275488144,1.644359292
1077,07/05/2022,00:31:28:971013,-40.49217344,169.9852643,-40.67924499,170.3096736,34.39724386,6.879448772,24766.01558,NZ,Westport,1.073375007,1.294026418
1078,07/05/2022,00:31:34:365057,-40.70326354,170.3515961,-40.88902182,170.6779431,34.37043628,6.874087256,24746.71412,NZ,Westport,0.863598177,0.925756891
1079,07/05/2022,00:31:39:714701,-40.9034253,170.7034062,-41.08821825,171.0321525,34.40105339,6.880210678,24768.75844,NZ,Westport,0.664401745,0.571547468
1080,07/05/2022,00:31:45:346007,-41.10072043,171.0545334,-41.2843526,171.3853388,34.39633645,6.87926729,24765.36224,NZ,Westport,0.468267401,0.21836116
1081,07/05/2022,00:31:50:797284,-41.30707244,171.4265406,-41.48942904,171.7594579,34.38416129,6.876832257,24756.59613,NZ,Westport,0.263190961,0.155757948
1082,07/05/2022,00:31:56:161030,-41.50552761,171.7890398,-41.68687286,172.1244581,34.41775603,6.883551206,24780.78434,NZ,Westport,0.06574714,0.520758122
1083,07/05/2022,00:32:01:929057,-41.69951997,172.1480019,-41.87936652,172.4849825,34.35766112,6.871532225,24737.51601,NZ,Wakefield,0.479366515,0.565017453
1084,07/05/2022,00:32:07:358214,-41.9066932,172.5365453,-42.08535799,172.8760574,34.37838413,6.875676826,24752.43657,NZ,Wakefield,0.685357989,0.173942589
1085,07/05/2022,00:32:12:694340,-42.10034211,172.9047219,-42.27777345,173.246433,34.37780175,6.875560349,24752.01726,NZ,Kaikoura,0.129716551,0.434887012
1086,07/05/2022,00:32:18:445475,-42.28955475,173.2692732,-42.46581174,173.6132676,34.38793437,6.877586873,24759.31274,NZ,Kaikoura,0.058321739,0.068052441
1087,07/05/2022,00:32:23:913867,-42.49157504,173.6639122,-42.66626391,174.0098052,34.34221807,6.868443613,24726.39701,NZ,Kaikoura,0.258773914,0.328485188
1088,07/05/2022,00:32:29:285870,-42.68243216,174.0420417,-42.85601911,174.3905652,34.37901782,6.875803564,24752.89283,NZ,Kaikoura,0.448529112,0.709245157
1089,07/05/2022,00:32:35:032889,-42.86854766,174.4158932,-43.04085742,174.7666569,34.37996123,6.875992246,24753.57209,NZ,Kaikoura,0.633367418,1.085336853
1090,07/05/2022,00:32:40:417834,-43.06610134,174.818428,-43.23678414,175.1710953,34.33194434,6.866388868,24718.99993,NZ,Kaikoura,0.829294138,1.489775315
1091,07/05/2022,00:32:45:816905,-43.2497708,175.198118,-43.41932333,175.5534339,34.36987555,6.873975109,24746.31039,NZ,Waipawa,2.007103334,0.038153883
1092,07/05/2022,00:32:51:554758,-43.43247633,175.5811946,-43.60072485,175.938857,34.37684921,6.875369842,24751.33143,NZ,Waipawa,2.188504846,0.423576985
1093,07/05/2022,00:32:56:933074,-43.62505247,175.9909701,-43.79178218,176.3508899,34.36064343,6.872128686,24739.66327,NZ,Waipawa,2.379562179,0.835609854
1094,07/05/2022,00:33:02:428351,-43.80406562,176.3775992,-43.96956569,176.7401058,34.38926277,6.877852554,24760.26919,NZ,Waipawa,2.55734569,1.224825753
1095,07/05/2022,00:33:08:136302,-43.98543055,176.775117,-44.14933867,177.1395717,34.35201215,6.870402431,24733.44875,NZ,Waipawa,2.737118672,1.624291689
1096,07/05/2022,00:33:13:566798,-44.17215814,177.1907122,-44.33458065,177.5576109,34.35223162,6.870446323,24733.60676,NZ,Waipawa,2.922360645,2.042330933
1097,07/05/2022,00:33:18:924270,-44.34824688,177.5887164,-44.50931451,177.9581251,34.36881708,6.873763416,24745.5483,NZ,Waipawa,3.097094512,2.442845101
1098,07/05/2022,00:33:24:638442,-44.52042157,177.9837922,-44.68004943,178.3554873,34.36684323,6.873368647,24744.12713,NZ,Waipawa,3.267829434,2.840207301
1099,07/05/2022,00:33:30:018268,-44.7023463,178.4078302,-44.86034331,178.7817874,34.34796975,6.86959395,24730.53822,NZ,Castlepoint,3.960343308,2.565117395
1100,07/05/2022,00:33:35:445906,-44.87202645,178.8096551,-45.02853099,179.1858895,34.34328426,6.868656853,24727.16467,NZ,Castlepoint,4.12853099,2.969219504
1101,07/05/2022,00:33:41:168485,-45.04159883,179.2175539,-45.1966348,179.596224,34.3506376,6.870127519,24732.45907,NZ,Castlepoint,4.296634797,3.379553978
1102,07/05/2022,00:33:46:588261,-45.21860259,179.6503343,-45.37198483,-179.9686358,34.33915728,6.867831456,24724.19324,NZ,Waitangi,1.41845483,3.408905791
1103,07/05/2022,00:33:51:982072,-45.38456162,-179.9371389,-45.53645493,-179.5536302,34.34980979,6.869961958,24731.86305,NZ,Waitangi,1.582924927,2.993900244
1104,07/05/2022,00:33:57:697702,-45.54805295,-179.5241074,-45.6986079,-179.1377084,34.39760491,6.879520982,24766.27553,NZ,Waitangi,1.745077901,2.577978418
1105,07/05/2022,00:34:03:080768,-45.71946422,-179.0837111,-45.86809505,-178.6955079,34.33639262,6.867278524,24722.20269,NZ,Waitangi,1.914565054,2.135777906
1106,07/05/2022,00:34:08:503993,-45.87917894,-178.6663162,-46.02627083,-178.2756538,34.34590995,6.86918199,24729.05517,NZ,Waitangi,2.072740831,1.715923783
1107,07/05/2022,00:34:14:196410,-46.03836039,-178.2432711,-46.1838904,-177.8501087,34.35727147,6.871454294,24737.23546,NZ,Waitangi,2.230360398,1.290378656
1108,07/05/2022,00:34:19:601639,-46.20353692,-177.7965504,-46.34725663,-177.4011796,34.33306658,6.866613316,24719.80794,NZ,Waitangi,2.39372663,0.841449557
1109,07/05/2022,00:34:25:022993,-46.35859115,-177.3697265,-46.50070694,-176.9718911,34.34203571,6.868407142,24726.26571,NZ,Waitangi,2.547176935,0.412161111
1110,07/05/2022,00:34:30:761718,-46.51231754,-176.9391007,-46.65276003,-176.5389248,34.33983359,6.867966717,24724.68018,NZ,Waitangi,2.699230032,0.020805204
1111,07/05/2022,00:34:36:150654,-46.6730655,-176.4805165,-46.81157087,-176.0782946,34.30106722,6.860213444,24696.7684,NZ,Waitangi,2.858040875,0.48143542
1112,07/05/2022,00:34:41:551809,-46.82216092,-176.0472626,-46.9591013,-175.6423252,34.33252628,6.866505257,24719.41892,NZ,Waitangi,3.005571297,0.917404767
1113,07/05/2022,00:34:47:122957,-46.96975276,-175.610539,-47.10498939,-175.2032264,34.33494112,6.866988224,24721.15761,NZ,Waitangi,3.151459394,1.356503632
1114,07/05/2022,00:34:52:490733,-47.12004427,-175.1574475,-47.25344444,-174.7478752,34.32195074,6.864390147,24711.80453,NZ,Waitangi,3.299914442,1.811854783
1115,07/05/2022,00:34:57:885404,-47.26297409,-174.718342,-47.39466369,-174.3063605,34.32936789,6.865873578,24717.14488,NZ,Waitangi,3.44113369,2.253369537
1116,07/05/2022,00:35:03:578582,-47.40473137,-174.274563,-47.53465651,-173.8602515,34.32977512,6.865955024,24717.43809,NZ,Waitangi,3.581126514,2.699478525
1117,07/05/2022,00:35:08:983034,-47.55225083,-173.8035708,-47.68023218,-173.3870133,34.31343865,6.86268773,24705.67583,NZ,Waitangi,3.726702184,3.17271666
1118,07/05/2022,00:35:14:378132,-47.69031493,-173.3538715,-47.81653232,-172.9348637,34.32486773,6.864973547,24713.90477,NZ,Waitangi,3.863002316,3.624866253
1119,07/05/2022,00:35:20:065142,-47.82618442,-172.9025007,-47.95053557,-172.4813497,34.31236717,6.862473433,24704.90436,NZ,Waitangi,3.997005574,4.078380338
1120,07/05/2022,00:35:25:462930,-47.96726976,-172.4240672,-48.08968165,-172.0005105,34.31216255,6.86243251,24704.75704,NZ,Waitangi,4.136151649,4.559219539
1121,07/05/2022,00:35:30:819553,-48.09914915,-171.9674135,-48.21974057,-171.5414474,34.32310109,6.864620218,24712.63278,NZ,Waitangi,4.266210569,5.018282637
1122,07/05/2022,00:35:36:555078,-48.22802789,-171.511869,-48.34674689,-171.0836951,34.32026088,6.864052177,24710.58784,NZ,Waitangi,4.393216887,5.476034939
1123,07/05/2022,00:35:41:907129,-48.36380574,-171.0214724,-48.48047583,-170.5910434,34.3098505,6.861970101,24703.09236,NZ,Waitangi,4.526945833,5.968686591
1124,07/05/2022,00:35:47:392141,-48.48842892,-170.5613864,-48.60321684,-170.1286914,34.31427435,6.86285487,24706.27753,NZ,Waitangi,4.649686845,6.431038619
1125,07/05/2022,00:35:53:113614,-48.61403774,-170.0874441,-48.72687436,-169.6524582,34.31764238,6.863528476,24708.70251,NZ,Waitangi,4.773344356,6.907271793
1126,07/05/2022,00:35:58:536410,-48.74275533,-169.5905073,-48.85348476,-169.153359,34.30488354,6.860976709,24699.51615,NZ,Waitangi,4.899954763,7.406371
1127,07/05/2022,00:36:03:957234,-48.86258694,-169.1170111,-48.97136126,-168.677593,34.31159811,6.862319622,24704.35064,NZ,Waitangi,5.017831264,7.882137029
1128,07/05/2022,00:36:09:674594,-48.98021722,-168.6413984,-49.08698115,-168.1998895,34.30602905,6.86120581,24700.34092,NZ,Waitangi,5.133451151,8.359840522
1129,07/05/2022,00:36:15:125629,-49.10194076,-168.1372468,-49.2066036,-167.6933963,34.31255167,6.862510333,24705.0372,NZ,Waitangi,5.253073599,8.866333716
1130,07/05/2022,00:36:20:504738,-49.21574382,-167.6541601,-49.31836985,-167.2081646,34.31379502,6.862759003,24705.93241,NZ,Waitangi,5.364839848,9.351565419
1131,07/05/2022,00:36:26:164971,-49.32585376,-167.1752399,-49.4264355,-166.7272302,34.30902449,6.861804897,24702.49763,NZ,Waitangi,5.4729055,9.832499761
